6540,0,0,0,1,2,0,3,0,4,0,1,3,0,2,0,1
6554,3,1,2,1,0,0,3,1,1,1,1,2,1,1,1,0
6568,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
6574,2,0,0,1,0,6,0,6,3,0,0,2,0,1,0,2
6621,2,0,1,2,2,0,1,1,1,0,4,1,0,1,5,0
6622,4,4,0,2,5,0,2,0,3,1,3,1,0,3,5,2
6650,10,0,0,0,8,0,2,3,4,1,0,0,0,5,0,0
6653,1,0,0,2,7,0,2,1,1,1,5,6,0,0,13,1
6664,1,0,3,5,1,3,2,3,4,1,0,1,0,2,1,2
6673,1,5,0,0,3,0,0,0,2,1,0,1,0,4,5,1
6714,1,0,0,1,1,0,0,2,1,0,2,0,0,1,2,0
6726,2,0,0,3,2,0,2,6,2,0,0,0,0,1,1,0
6749,7,1,0,19,18,0,3,1,3,0,1,0,2,4,1,0
6754,0,0,0,0,1,0,4,1,1,0,0,1,0,0,0,0
6758,6,0,1,2,5,0,4,1,9,0,2,5,3,10,1,1
6760,2,14,2,3,8,1,1,0,3,1,1,1,0,3,3,2
6762,4,0,2,0,1,0,5,2,3,2,0,3,0,1,0,3
6790,1,0,0,1,1,0,5,5,3,1,4,3,0,5,0,0
6791,4,1,0,11,12,0,3,0,3,1,1,6,1,2,2,6
6793,7,1,0,11,13,0,5,3,3,0,0,6,0,4,1,2
6794,6,1,1,8,10,1,9,1,1,2,2,0,1,0,1,1
6799,0,3,1,7,4,0,7,2,8,0,3,0,3,3,2,1
6801,0,0,0,0,0,0,3,1,3,0,0,2,0,1,0,0
6802,4,1,0,3,7,1,5,0,2,0,0,0,0,3,0,0
6803,4,2,0,2,5,0,7,4,6,1,0,1,2,5,3,0
6815,2,0,0,3,4,0,1,3,1,0,0,1,1,2,0,1
6817,4,5,0,6,8,0,6,4,2,2,1,1,0,4,1,0
6818,5,0,3,1,3,0,0,0,3,1,0,1,2,1,4,1
6823,2,0,1,0,1,0,1,2,3,0,0,2,3,0,1,2
6877,3,5,0,5,5,0,4,0,6,0,0,0,0,7,4,0
6887,5,0,0,0,1,0,1,1,1,0,0,4,0,2,3,2
6889,2,3,0,3,5,0,0,3,2,0,0,2,2,5,2,1
6897,5,0,0,2,3,0,2,0,2,1,0,1,0,1,0,1
6916,0,0,1,2,5,0,0,2,2,0,6,3,0,4,4,0
6920,1,0,0,1,5,3,7,2,2,1,1,0,1,3,0,1
6925,0,0,1,0,1,1,0,1,5,0,1,0,0,2,8,1
6939,2,5,3,4,9,1,1,0,2,0,0,4,1,1,2,1
6983,7,2,0,7,10,0,10,7,0,0,0,0,0,4,1,0
6991,7,4,3,2,9,1,4,3,7,1,4,3,1,5,5,1
7000,1,1,0,1,1,0,0,0,5,1,0,2,2,2,1,0
7003,1,1,0,1,3,0,1,2,2,0,0,1,0,0,0,1
7004,2,4,0,1,9,0,7,1,9,0,2,3,5,5,1,1
7006,2,2,2,1,4,0,8,5,5,1,0,2,2,4,0,2
7007,0,3,0,0,3,0,2,4,4,0,2,0,0,2,1,0
7010,1,1,2,1,2,1,2,1,12,1,2,2,3,4,2,1
7011,5,0,0,0,5,0,2,0,6,1,2,3,0,15,0,1
7014,6,3,1,10,16,0,3,4,4,1,2,2,0,5,1,1
7028,1,0,2,13,15,0,1,3,3,0,0,4,3,6,1,0
7030,3,1,0,1,5,0,7,0,15,0,0,3,8,6,0,0
7033,4,1,0,1,3,0,0,0,2,1,1,0,0,1,1,1
7038,9,3,2,3,4,0,2,2,2,1,1,2,1,5,0,2
7048,1,1,1,2,1,0,3,2,3,0,7,3,0,3,0,0
7086,2,0,0,2,2,0,6,6,1,0,0,0,1,2,0,1
7090,0,1,0,4,6,3,7,1,3,0,0,2,0,2,1,2
7101,2,1,0,8,9,0,2,1,1,0,4,3,0,5,0,0
7138,2,1,0,7,9,0,2,2,3,0,1,9,1,6,11,5
7144,4,1,0,1,3,0,2,3,4,0,1,0,2,3,2,1
7153,2,3,1,7,12,1,1,2,1,0,1,6,1,4,3,1
7160,7,2,0,2,3,0,4,2,1,1,0,4,0,2,3,2
7188,1,3,1,0,2,0,1,2,1,0,0,1,3,3,0,1
7268,0,1,0,6,5,0,1,2,0,0,0,0,0,0,5,0
7270,0,0,0,1,1,0,4,2,1,0,0,1,0,2,0,1
7310,2,0,0,5,6,0,1,3,2,0,1,3,0,5,0,1
7333,0,3,0,2,2,0,2,0,1,0,0,1,2,1,0,4
7337,9,1,3,1,7,1,3,1,5,1,2,0,2,4,0,0
7394,7,0,0,1,8,0,0,0,2,0,1,2,0,10,0,2
7398,2,0,0,1,1,0,3,3,2,0,1,0,0,2,0,0
7414,1,1,0,12,8,0,2,4,2,0,2,2,1,2,1,1
7424,0,1,0,0,2,0,2,2,2,1,0,2,1,4,2,1
7426,2,1,1,1,2,0,0,3,0,0,1,1,2,1,4,1
7437,1,4,0,7,16,0,4,2,1,0,1,1,0,1,1,1
7439,1,4,0,0,2,0,1,1,5,0,1,1,1,11,3,2
7484,6,0,0,4,3,0,3,3,1,0,2,3,1,0,1,1
7502,2,2,3,3,6,1,20,2,3,8,7,0,2,2,0,0
7525,3,1,0,0,3,0,4,5,2,0,1,0,0,3,2,0
7558,1,1,0,0,2,0,0,1,1,0,3,0,0,1,0,0
7634,4,1,0,1,2,0,0,2,1,0,0,0,0,1,0,0
7636,0,2,0,1,5,0,0,2,2,1,2,1,1,1,1,1
7641,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
7644,1,3,2,5,10,1,6,3,0,0,0,1,2,3,1,1
7645,0,1,0,3,10,1,5,4,4,0,0,3,0,5,1,0
7647,2,2,2,2,8,2,1,1,2,0,3,1,1,2,0,1
7649,0,0,0,0,2,0,0,1,3,2,0,2,1,3,0,1
7651,2,6,1,3,7,3,10,0,0,0,2,3,1,5,1,0
7661,2,1,0,0,3,0,0,1,1,0,2,1,0,1,0,0
7670,0,2,2,0,8,0,1,1,3,0,0,2,2,0,0,0
7675,3,1,1,4,14,0,4,1,2,1,1,1,1,1,1,1
7677,9,0,0,10,12,0,2,7,5,1,0,1,1,1,0,2
7739,3,1,0,3,3,1,2,2,1,1,0,0,0,1,1,0
7816,0,2,0,1,0,0,0,5,5,0,0,0,1,4,4,0
7853,3,5,0,0,7,4,15,4,5,0,1,0,6,4,1,1
7870,0,2,0,1,0,0,2,3,2,0,1,2,0,3,0,2
7872,2,1,0,2,4,0,0,0,4,0,1,2,1,8,2,0
7882,0,1,0,2,3,0,2,3,1,0,0,5,1,1,1,3
7894,0,3,4,0,1,0,0,2,2,0,1,2,4,1,1,3
7918,0,0,0,9,7,0,7,1,3,0,0,0,1,4,0,0
7943,0,4,0,0,0,0,1,1,0,1,0,1,0,0,2,0
8009,4,1,0,1,6,0,11,2,1,0,0,0,0,2,1,1
8010,4,5,4,1,10,0,4,5,4,0,1,1,3,3,3,2
8012,4,0,1,0,4,0,1,0,0,1,3,3,4,5,1,0
8013,6,3,0,3,7,0,1,0,3,0,1,3,3,7,1,1
8015,4,7,1,9,19,0,3,0,2,1,0,1,1,2,2,0
8045,1,1,0,1,2,0,0,2,0,1,1,1,0,2,1,1
8074,0,0,0,1,1,0,1,4,1,0,0,2,0,5,0,0
8094,1,4,0,1,1,0,0,1,2,0,0,0,0,3,2,0
8097,8,2,1,1,2,0,1,2,4,0,1,2,1,3,0,0
8133,1,6,2,1,4,0,3,2,0,2,0,2,2,1,3,0
8249,10,2,2,1,2,3,3,1,3,1,0,1,0,3,1,0
8273,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,1
8297,0,2,0,0,1,0,0,2,2,0,1,0,0,2,1,0
8305,0,5,0,2,5,0,8,3,5,0,1,0,0,9,0,1
8350,0,1,0,0,1,0,0,1,0,0,0,2,0,1,0,2
8355,7,0,0,3,5,0,3,2,3,0,2,2,0,3,0,2
8368,4,0,0,1,3,0,0,5,5,0,1,4,3,3,1,2
8432,5,3,0,0,5,0,3,0,2,3,5,4,2,16,0,1
8474,3,1,3,0,0,0,0,0,2,0,0,0,1,0,2,0
8475,3,0,0,1,3,0,1,0,3,1,0,0,1,1,0,1
8477,0,3,2,0,1,0,1,1,2,1,0,1,1,1,2,1
8482,9,1,1,1,2,0,1,0,1,1,0,1,0,2,0,2
8498,8,1,0,3,7,0,0,2,7,1,3,0,2,2,3,1
8596,0,0,0,0,2,0,0,1,8,0,0,1,1,4,2,0
8715,5,5,0,3,4,0,1,2,1,0,0,3,0,1,0,2
8720,4,3,0,3,5,0,2,6,5,3,0,1,0,2,0,0
8724,2,1,0,7,8,0,10,3,0,0,0,2,0,2,0,1
8731,2,0,1,1,4,0,0,2,3,0,2,3,1,1,0,0
8783,1,1,0,0,0,0,4,3,2,1,2,1,1,2,11,1
8857,1,2,1,4,6,0,2,3,3,0,0,1,0,2,1,0
8879,0,5,2,0,1,0,0,3,4,0,2,1,2,1,4,1
8928,0,0,0,0,1,0,5,0,2,0,2,1,0,1,0,0
8944,2,1,0,0,2,0,2,0,1,1,1,3,0,1,0,2
8991,1,1,1,0,1,0,1,0,3,0,1,0,1,0,10,1
9002,1,1,1,2,1,0,3,0,1,2,5,1,0,2,4,0
9005,2,1,3,2,1,0,2,0,3,0,0,0,1,2,2,1
9080,2,1,0,0,1,0,2,0,3,0,1,0,0,1,1,1
9201,0,2,0,0,0,1,0,1,1,1,0,0,0,2,0,0
9219,0,2,0,0,0,1,0,1,1,1,0,0,0,2,0,0
9231,5,4,1,0,3,1,2,2,8,0,0,0,0,2,6,0
9251,4,0,0,1,1,0,0,2,1,0,1,1,0,1,0,1
9264,1,4,0,0,3,0,2,2,1,0,0,2,0,1,1,1
9278,0,0,0,0,0,0,3,0,0,0,1,0,1,3,0,0
9365,6,3,2,0,9,0,1,0,4,2,1,0,3,1,1,2
9380,1,0,2,4,3,1,3,3,2,0,0,0,3,0,0,3
9381,6,1,1,2,7,0,1,0,2,0,1,0,0,1,0,0
9687,1,0,0,1,0,0,2,2,2,0,2,0,0,2,1,0
9712,9,3,1,1,1,0,2,3,3,2,1,4,0,1,2,5
9719,0,0,6,1,11,0,5,6,1,0,0,1,1,1,1,1
9724,14,2,2,1,7,0,2,2,6,1,4,3,0,11,0,0
9753,9,5,3,9,13,1,15,2,1,1,1,2,2,4,2,0
9773,1,2,0,2,6,0,1,0,4,0,1,2,2,1,1,0
9774,0,1,0,7,1,0,11,1,5,0,0,1,0,0,0,1
9776,5,2,0,1,5,0,1,2,1,2,1,8,2,6,0,2
9777,1,0,2,0,7,0,3,4,3,0,1,1,2,2,2,0
9779,6,6,1,2,4,0,0,2,3,0,2,0,0,1,0,0
9780,2,2,0,3,5,0,1,1,0,0,1,0,0,1,0,1
9806,0,7,0,2,7,0,1,0,3,0,0,5,1,6,1,1
9832,1,0,0,0,1,0,1,4,2,0,1,1,2,2,1,0
9877,1,2,2,0,1,1,0,0,1,1,0,0,0,1,5,0
9895,5,3,4,3,7,8,6,2,3,0,2,1,1,3,1,1
10011,0,2,0,1,0,0,5,1,0,0,0,2,0,4,0,1
10048,2,0,1,5,4,0,11,2,1,1,0,1,0,5,0,1
10095,2,3,0,0,2,0,2,7,1,2,10,0,1,8,1,1
10144,2,2,1,2,6,0,3,0,2,0,0,0,1,0,2,0
10181,0,2,0,1,1,0,2,2,0,0,0,2,1,9,3,2
10185,1,0,0,2,1,0,2,3,0,0,0,0,0,0,0,0
10187,0,0,0,0,2,0,5,3,6,1,0,1,4,3,8,0
10212,2,0,1,1,9,0,1,1,4,0,0,0,1,0,0,1
10232,8,6,4,10,20,0,6,2,15,0,1,1,0,3,0,1
10269,1,8,1,0,3,0,1,0,6,0,0,1,3,2,3,1
10293,4,5,0,0,5,0,1,0,5,0,7,9,4,25,1,0
10331,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,1
10333,1,0,0,5,4,5,8,4,2,0,1,1,0,4,0,2
10379,2,2,0,2,2,0,3,2,0,2,5,2,0,2,0,3
10387,1,2,1,0,1,0,1,0,4,0,1,2,3,9,1,0
10598,4,1,2,3,3,0,2,2,1,0,0,1,3,1,4,0
10712,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
10730,4,0,0,2,6,0,3,4,3,1,1,2,0,3,0,3
10821,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
10857,3,0,0,0,4,0,1,0,3,1,2,10,0,9,0,1
10893,0,1,0,0,9,0,0,3,3,0,0,0,0,1,0,0
10894,3,1,4,2,5,4,5,0,1,0,1,1,4,0,0,0
10911,9,2,2,4,14,0,7,1,5,1,2,0,2,2,1,7
10922,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,0
10928,12,5,5,6,15,0,2,0,5,1,2,2,2,3,2,1
10929,0,3,0,12,6,2,11,0,4,0,0,4,0,3,0,0
10938,3,1,0,4,5,0,2,3,0,1,0,0,0,2,0,0
10949,0,1,0,1,3,0,1,1,4,0,0,0,0,0,0,0
10957,1,0,2,1,1,2,1,2,3,0,3,0,1,1,1,1
11152,9,1,0,1,8,0,5,2,2,4,2,2,0,5,1,1
11290,5,2,0,8,10,0,5,1,4,0,1,1,4,3,1,0
11300,5,1,3,11,18,2,4,4,3,0,0,4,4,4,0,2
11398,0,0,0,1,4,0,4,6,2,0,0,0,1,1,0,0
11523,0,0,0,9,6,4,6,3,7,0,0,2,3,6,1,2
11590,0,1,0,0,0,0,0,0,2,0,1,2,0,3,3,1
11653,2,1,5,1,3,0,6,4,4,1,0,1,1,1,4,0
11672,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0
11687,2,1,1,2,5,0,6,1,1,0,1,0,0,2,0,0
11699,7,2,1,5,5,0,6,2,1,0,0,4,1,1,2,1
11702,19,3,0,0,17,0,6,1,1,7,0,4,1,12,6,3
11734,1,1,0,1,2,0,2,3,2,1,6,2,0,3,0,0
11792,0,2,2,2,1,0,1,2,3,0,1,2,4,5,0,3
11851,5,1,2,0,4,1,2,2,5,0,3,3,2,3,1,0
11893,0,0,0,0,2,0,0,1,2,1,1,1,0,0,0,1
11898,2,1,0,1,1,0,3,3,3,1,1,1,1,2,0,0
11899,1,0,0,2,2,0,0,2,0,0,0,0,1,0,0,2
11922,2,2,2,0,1,0,4,0,2,0,1,1,2,1,0,2
11958,1,0,1,2,1,0,4,4,3,0,0,1,1,1,0,1
11970,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
12013,6,1,0,5,10,0,9,0,11,1,2,6,4,9,0,2
12039,2,1,0,0,1,0,0,1,9,0,4,2,0,2,0,0
12107,6,2,0,4,6,0,3,3,1,1,1,2,1,2,5,1
12119,7,4,2,4,7,0,9,2,7,0,11,5,1,5,2,2
12151,2,0,0,3,2,0,12,10,6,0,1,0,2,7,0,1
12168,2,7,0,0,6,0,0,2,3,0,0,2,0,2,3,0
12183,0,0,0,0,0,0,1,3,3,0,0,1,0,0,0,0
12223,0,0,0,0,0,0,2,1,4,0,1,1,1,3,4,0
12329,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0
12384,0,2,0,1,2,0,0,2,2,0,0,0,0,2,1,0
12399,2,0,0,0,2,0,4,0,4,0,3,3,0,4,0,0
12424,8,0,1,1,7,0,5,0,3,4,1,0,0,9,0,0
12469,10,5,2,11,9,2,17,2,3,0,1,3,2,1,0,2
12663,0,0,0,0,0,0,5,2,2,1,0,3,5,3,0,0
12682,2,0,0,3,2,0,2,2,0,0,1,2,0,1,0,1
12698,2,2,1,1,5,0,4,1,6,0,3,1,5,7,0,0
12699,3,4,1,9,9,0,10,4,2,0,1,1,0,2,0,0
12706,4,2,2,1,4,0,0,3,4,0,1,0,0,0,0,0
12723,9,0,2,0,10,1,4,0,5,4,0,5,1,6,1,0
12854,1,0,0,2,1,0,7,3,2,0,1,1,0,4,0,1
12868,1,2,0,1,1,0,4,0,3,1,0,1,1,6,1,0
12930,0,0,0,1,1,0,4,8,5,0,1,0,0,2,0,0
12937,3,4,3,1,7,2,9,3,2,4,6,2,0,3,3,1
13039,8,3,0,0,5,0,4,4,4,2,6,4,0,10,0,3
13046,2,1,1,3,5,1,2,3,2,0,2,1,0,0,1,1
13099,1,5,0,0,4,0,0,0,0,0,2,3,0,1,1,0
13152,0,0,0,0,0,0,2,1,0,2,0,7,0,0,0,2
13194,5,3,1,1,3,0,6,0,1,0,2,4,1,4,0,2
13353,0,1,1,0,2,0,1,2,2,0,1,0,0,3,1,0
13381,1,1,0,0,2,0,2,0,4,0,0,0,2,1,0,2
13426,0,0,0,2,0,0,6,5,7,0,2,3,1,1,0,1
13429,1,4,3,1,5,1,7,0,3,0,0,0,2,0,0,2
13433,2,0,2,0,3,0,4,3,0,0,0,2,2,1,0,2
13438,3,1,0,0,3,0,2,0,0,1,1,0,1,3,1,1
13466,0,2,5,1,1,0,5,0,2,0,3,4,0,2,0,1
13541,4,0,1,1,1,0,2,2,3,0,1,2,2,4,0,1
13556,1,3,0,3,3,0,2,0,1,0,3,5,1,5,1,2
13570,0,0,1,1,1,0,1,0,2,0,0,3,2,0,3,0
13630,0,1,1,0,0,0,1,1,2,0,3,0,1,2,0,0
13663,2,1,0,0,5,2,2,1,3,0,5,2,0,1,1,1
13678,8,2,1,1,7,0,12,9,3,2,2,0,2,6,1,0
13723,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0
13729,5,0,4,4,5,0,3,2,4,0,0,2,0,7,1,1
13735,10,3,2,0,8,0,4,0,2,2,0,6,1,4,0,3
13767,0,0,0,2,3,1,8,1,2,0,2,5,0,4,0,3
13793,10,0,2,0,3,0,5,3,2,0,0,2,4,7,0,0
13940,1,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0
13980,4,0,0,0,3,0,4,5,0,2,2,0,0,3,1,0
13999,9,0,0,2,8,0,2,1,6,1,1,2,0,16,0,1
14017,4,0,0,1,3,0,5,2,0,0,0,1,0,1,0,0
14156,1,0,0,0,1,0,2,0,1,0,0,1,0,1,0,1
14220,14,0,2,8,14,0,9,1,5,1,5,8,0,2,1,2
14251,2,0,2,0,1,0,2,0,0,0,0,2,1,1,1,1
14463,6,0,0,0,3,0,4,1,1,2,1,1,0,4,0,0
14465,6,0,2,0,3,0,5,4,0,1,1,2,0,0,0,4
14525,14,2,0,1,12,0,4,1,10,1,3,6,2,15,0,1
14768,1,0,1,0,1,0,0,2,3,0,0,1,3,2,4,1
14879,3,9,2,3,6,0,9,2,5,1,2,1,1,4,3,0
14914,0,0,1,0,0,0,3,0,2,0,3,3,2,1,0,0
14918,4,0,4,1,3,0,2,1,3,0,1,1,1,2,1,1
14947,1,1,2,0,1,0,1,0,0,0,6,0,2,2,1,1
14961,0,1,0,1,2,0,3,2,2,0,2,2,0,2,0,1
14963,0,0,1,1,9,0,1,3,1,0,0,1,1,0,1,0
14964,2,2,1,0,2,0,1,0,1,0,0,1,3,1,2,1
14967,2,3,0,1,3,0,11,1,1,0,0,0,0,2,0,4
14974,3,0,0,1,2,0,1,0,3,0,0,0,0,1,2,1
14987,0,1,0,1,2,0,1,1,0,0,1,0,0,0,0,0
15042,0,0,0,0,3,0,1,0,2,0,0,1,1,3,0,0
15049,15,1,0,2,14,0,2,3,4,2,1,0,0,2,0,0
15136,0,7,0,0,1,0,0,2,0,0,1,1,0,5,3,0
15155,0,4,0,1,0,0,0,2,0,0,0,0,0,2,0,0
15263,1,2,0,0,2,0,0,2,2,0,2,6,1,1,1,1
15280,1,2,1,2,3,0,0,2,2,0,0,1,2,1,0,2
15390,2,2,0,0,1,0,1,0,1,7,2,4,0,0,0,3
15418,2,1,0,1,4,0,1,4,3,0,0,2,0,4,0,1
15504,0,2,1,0,1,0,1,0,0,0,2,1,1,1,6,1
15532,2,0,0,2,2,0,2,3,0,0,0,0,0,0,0,0
15635,0,1,0,6,11,0,0,0,0,0,0,0,2,0,1,0
15650,0,5,0,0,0,0,1,1,3,0,3,1,0,7,2,0
15675,3,2,2,3,5,1,6,2,5,1,0,0,0,5,0,0
15716,3,0,0,0,1,0,1,2,0,0,3,2,1,6,1,2
15725,0,1,0,0,2,0,0,4,1,0,1,2,0,0,2,1
15805,1,1,0,0,1,0,0,2,4,2,1,2,0,2,2,1
15870,2,1,0,0,4,1,5,2,10,1,4,4,6,4,0,1
15980,3,0,0,0,1,0,2,1,0,2,1,0,0,0,0,0
16017,0,4,0,2,1,0,2,7,6,1,3,5,2,5,1,3
16174,0,2,0,1,5,0,1,0,3,1,4,0,1,3,4,0
16309,0,8,0,1,8,3,1,0,6,1,0,0,0,13,0,0
16310,4,1,0,2,6,0,1,1,2,1,2,4,1,5,0,1
16374,1,4,0,3,1,0,12,7,2,0,7,5,3,4,1,0
16379,2,0,1,1,1,0,1,2,0,1,2,5,0,2,0,2
16442,9,2,4,2,6,0,4,3,4,1,3,0,3,1,0,0
16527,1,2,0,0,0,0,3,1,0,1,0,0,0,0,1,0
16535,5,1,1,0,3,0,3,2,6,3,0,3,6,4,2,4
16536,0,1,0,1,1,0,7,1,2,6,2,1,1,4,0,0
16559,3,0,0,2,3,0,2,4,3,0,0,1,0,1,0,0
16654,1,1,2,0,2,0,0,0,3,2,1,0,1,0,1,1
16672,4,0,0,3,2,0,9,6,4,1,0,2,2,4,1,0
16728,1,0,0,1,1,0,0,2,1,0,0,3,0,1,0,2
16769,3,2,2,2,3,0,13,6,2,2,2,3,0,2,2,0
16794,1,0,0,1,3,0,1,2,0,0,0,3,0,1,0,2
16827,3,0,1,3,5,0,5,3,0,1,0,1,0,2,0,0
16830,0,5,0,0,4,0,4,0,2,1,1,5,0,5,2,4
16869,4,1,0,0,0,0,4,1,2,3,0,0,1,4,0,0
16927,4,0,1,3,4,0,4,3,1,2,0,2,1,3,1,0
16958,2,1,2,1,3,0,15,5,2,1,8,6,0,16,0,1
17196,4,0,0,4,5,1,15,0,1,0,0,0,0,0,0,2
17202,6,1,0,0,5,0,2,2,3,0,2,1,0,5,0,0
17315,7,3,2,1,6,0,2,0,3,1,0,3,4,4,0,2
17358,5,6,2,2,4,0,2,0,1,1,2,2,0,1,8,2
17426,1,3,0,1,1,0,0,2,2,0,0,0,0,1,0,0
17480,8,1,0,1,0,1,1,0,2,0,0,1,0,2,0,0
17482,1,0,0,3,3,0,8,7,4,1,8,4,3,5,0,2
17483,2,0,0,2,0,0,3,4,0,0,0,5,0,0,0,0
17485,4,1,0,3,4,0,10,2,4,1,0,1,4,4,2,2
17488,2,0,0,2,0,0,0,4,3,1,3,3,1,3,0,0
17497,3,0,0,2,4,0,6,4,4,0,0,0,1,1,0,0
17508,0,0,0,0,1,0,1,2,0,0,1,0,0,2,0,0
17510,1,1,1,4,2,0,11,7,4,1,4,3,4,5,1,3
17547,12,3,6,8,20,0,1,1,13,0,6,3,6,2,3,1
17652,0,0,0,0,0,0,2,3,1,0,0,2,0,3,0,1
17692,1,0,0,0,2,0,2,2,6,0,1,3,4,2,0,2
17720,1,1,0,0,0,0,1,1,1,0,1,1,4,0,3,1
17894,1,0,1,1,1,0,3,3,1,2,1,1,1,1,1,0
17916,14,2,1,2,11,0,6,0,3,1,3,3,1,4,0,3
17947,1,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0
17973,8,1,0,1,8,0,6,4,3,1,2,3,2,6,0,3
17976,11,0,0,1,5,0,11,0,1,8,0,1,0,5,0,2
18021,2,0,0,0,3,0,7,0,0,1,2,3,0,5,0,3
18034,15,1,2,10,17,0,7,1,2,2,5,3,2,6,2,1
18137,11,0,0,0,1,0,1,0,1,0,0,6,0,4,0,0
18143,0,2,0,4,4,0,6,6,3,0,2,0,0,4,3,1
18150,6,1,0,1,5,0,1,1,5,0,2,2,2,2,0,2
18178,2,1,1,13,16,0,3,0,1,0,4,3,1,3,5,1
18226,0,0,0,1,2,0,0,3,2,0,0,0,0,2,2,0
18256,10,1,0,1,9,0,2,0,5,0,2,4,0,4,0,0
18324,6,3,0,0,12,0,1,0,0,5,0,3,0,3,0,0
18325,9,1,0,0,10,0,1,2,8,2,1,2,1,22,0,0
18362,1,14,0,1,5,0,4,2,4,3,1,1,0,4,4,0
18381,0,0,0,0,0,0,0,2,1,1,1,0,0,2,0,0
18393,10,3,0,1,3,0,5,0,3,3,1,1,1,5,0,1
18395,1,2,4,1,2,1,2,4,5,0,0,2,2,0,3,3
18404,0,2,0,0,6,0,0,0,5,0,1,0,0,0,0,0
18446,3,0,0,0,5,0,1,3,5,1,1,2,0,2,3,1
18493,0,1,0,1,3,0,5,1,16,1,1,3,4,7,1,3
18508,0,0,0,1,1,0,1,4,5,0,0,1,0,1,0,0
18536,2,0,1,0,2,0,2,2,4,0,1,0,1,3,0,0
18577,1,4,0,0,4,0,0,0,0,0,0,0,0,1,2,1
18634,0,1,2,0,2,1,2,2,3,0,1,0,3,0,1,2
18739,6,1,1,2,7,0,4,3,4,1,1,0,1,3,3,0
18768,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
18770,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,2
18775,3,4,0,6,7,0,2,2,3,1,2,5,2,1,4,5
18833,2,2,0,0,5,0,1,1,3,0,2,1,1,4,2,2
18834,2,0,0,1,4,0,2,1,2,0,2,4,0,7,0,3
18857,1,7,0,0,3,0,0,0,5,1,0,2,0,12,3,0
18873,2,1,1,4,6,0,6,3,7,1,4,3,3,7,3,3
18888,2,3,1,5,6,0,12,1,6,0,3,1,3,5,1,1
18910,1,5,0,2,3,0,1,2,0,0,0,2,1,3,0,5
18956,2,0,1,5,4,0,2,2,2,0,0,0,1,0,0,0
19020,1,0,0,0,1,0,2,2,8,0,1,1,2,5,0,1
19037,0,5,0,0,5,0,0,1,6,1,0,4,2,4,0,0
19045,1,0,0,0,3,0,0,2,1,0,0,2,1,3,1,0
19046,2,5,0,2,4,0,0,1,3,0,0,0,0,5,3,0
19061,7,2,2,6,4,2,13,3,5,0,2,2,0,1,1,0
19068,1,1,0,0,4,0,9,0,10,1,2,1,8,3,0,1
19078,2,0,0,0,2,0,1,0,2,0,5,4,2,8,0,0
19096,4,0,1,3,12,0,0,5,7,0,0,2,3,0,0,2
19138,1,0,1,0,1,0,7,1,7,0,2,0,2,1,0,1
19170,0,0,0,0,0,0,1,0,2,0,0,3,1,4,2,1
19172,4,3,1,7,12,0,2,1,2,2,2,0,0,1,0,0
19175,2,0,1,0,1,0,1,1,1,0,0,2,1,2,7,0
19196,5,1,1,5,5,0,3,5,3,3,0,0,0,1,0,0
19202,4,0,0,7,8,1,3,5,3,0,2,0,0,1,3,0
19206,5,3,0,2,5,0,5,3,1,2,2,3,0,3,0,1
19214,4,1,0,2,11,0,2,2,3,0,10,5,4,5,1,2
19234,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
19235,10,3,0,2,5,0,9,5,5,1,2,4,2,4,0,3
19252,2,1,0,0,5,0,1,2,4,0,2,5,0,4,6,4
19275,7,0,1,4,5,0,11,6,1,2,0,4,0,4,0,0
19288,4,5,0,5,11,0,4,3,3,0,1,0,1,2,2,1
19321,0,0,0,2,4,0,10,11,4,0,0,1,1,2,2,0
19323,11,2,0,3,7,1,8,2,7,2,1,2,0,6,0,0
19357,3,1,4,0,1,0,5,1,6,0,11,2,1,2,3,0
19362,0,0,0,0,1,0,5,21,6,0,1,1,2,2,2,1
19418,5,0,0,1,4,0,8,5,1,0,0,3,2,5,0,0
19419,2,0,0,0,4,0,7,5,5,0,0,1,0,5,0,1
19426,4,1,0,0,1,0,1,3,3,0,0,3,0,0,1,2
19495,2,1,1,3,7,2,6,4,3,1,3,1,2,4,0,2
19526,1,1,0,7,12,9,8,0,9,0,2,0,5,2,1,3
19533,6,2,0,5,12,0,5,0,2,2,0,5,0,2,1,2
19538,2,0,3,0,1,0,4,2,3,6,0,0,1,2,1,0
19551,8,1,0,1,7,0,7,9,6,0,2,3,1,6,0,1
